onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
255.68	4.91	Related	1	1.29	left	got	right	1.0
260.59	4.91	Unrelated	1	1.383	cream	pipe	grip	n/a
269.5	4.91	control	1	1.087	/ \	\ \	\ \	2.0
274.41	4.91	control	1	1.049	/ /	\ /	/ \	n/a
279.32	4.91	control	1	1.052	/ /	/ \	\ \	n/a
284.23	4.91	control	1	1.04	\ \	/ /	\ \	1.0
289.14	4.91	control	1	1.17	\ \	/ /	/ /	2.0
294.05	4.91	control	1	1.062	/ /	\ /	\ /	2.0
298.96	4.91	control	1	0.95	\ /	/ \	/ /	n/a
303.87	4.91	control	1	0.998	/ \	\ \	/ \	1.0
308.78	4.91	control	1	0.863	/ /	\ /	/ /	1.0
313.69	4.91	control	1	0.93	\ \	/ \	/ /	n/a
322.6	4.91	Related	1	1.269	yours	arrive	mine	1.0
327.51	4.91	Unrelated	1	1.09	took	system	head	n/a
332.42	4.91	Related	1	1.59	how	little	big	2.0
337.33	4.91	Unrelated	1	1.801	scar	mister	tunnel	n/a
342.24	4.91	Unrelated	1	1.374	rich	store	pointed	n/a
347.15	4.91	Related	1	1.099	angle	achieve	goal	2.0
352.06	4.91	Related	1	1.234	racket	stealth	tennis	1.0
356.97	4.91	Unrelated	1	1.325	tangle	pretend	barker	n/a
361.88	4.91	Related	1	1.328	glue	lifting	sticky	1.0
366.79	4.91	Related	1	1.102	bush	thunder	lightning	2.0
375.7	4.91	control	1	1.192	\ \	\ /	/ \	n/a
380.61	4.91	control	1	0.855	/ \	\ /	\ /	2.0
385.52	4.91	control	1	1.051	/ \	/ /	\ /	n/a
390.43	4.91	control	1	0.855	\ /	/ /	\ /	1.0
395.34	4.91	control	1	0.857	\ \	/ \	/ \	2.0
400.25	4.91	control	1	0.963	\ \	/ /	\ /	n/a
405.16	4.91	control	1	1.008	\ \	/ \	\ \	1.0
410.07	4.91	control	1	0.934	/ \	\ /	/ \	1.0
414.98	4.91	control	1	0.819	\ /	/ /	/ /	2.0
419.89	4.91	control	1	0.915	/ /	\ \	\ /	n/a
428.8	4.91	Related	1	1.397	lend	instinct	borrow	1.0
433.71	4.91	Unrelated	1	1.195	hearing	formed	bottle	n/a
438.62	4.91	Related	1	1.533	mask	cheese	cracker	2.0
443.53	4.91	Related	0	1.529	plenty	motion	movement	2.0
448.44	4.91	Related	1	1.263	cow	silver	gold	2.0
453.35	4.91	Unrelated	1	0.979	tilting	jewel	moan	n/a
458.26	4.91	Unrelated	1	1.888	corn	pencil	blame	n/a
463.17	4.91	Related	1	1.288	thin	jack	fat	1.0
468.08	4.91	Unrelated	1	1.189	starter	pigeon	gamble	n/a
472.99	4.91	Related	0	1.369	temper	deaf	tantrum	1.0
481.9	4.91	control	1	0.898	/ \	/ /	/ /	2.0
486.81	4.91	control	1	1.141	\ \	/ \	/ \	2.0
491.72	4.91	control	1	0.965	\ \	/ \	\ /	n/a
496.63	4.91	control	1	1.054	/ /	/ \	/ /	1.0
501.54	4.91	control	1	0.906	\ /	\ \	\ \	2.0
506.45	4.91	control	1	1.008	\ /	/ /	\ \	n/a
511.36	4.91	control	1	0.81	/ \	\ \	/ /	n/a
516.27	4.91	control	1	1.198	/ \	\ \	/ \	1.0
521.18	4.91	control	1	1.304	\ \	\ /	\ \	1.0
526.09	4.91	control	1	0.994	/ /	\ /	\ \	n/a
