onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
405.16	4.91	control	1	0.825	\ \	/ \	\ \	1.0
410.07	4.91	control	1	0.885	\ /	/ /	/ /	2.0
414.98	4.91	control	1	0.95	/ \	/ /	\ /	n/a
419.89	4.91	control	1	1.98	\ /	/ /	\ /	1.0
428.8	4.91	O-P+	1	0.631	strewn	deem	swoon	n/a
433.71	4.91	O-P-	1	0.697	shore	maybe	heart	n/a
438.62	4.91	O+P+	1	0.706	pray	bloom	gloom	2.0
443.53	4.91	O-P+	1	1.163	plea	hatch	spree	n/a
448.44	4.91	O+P+	1	1.184	plump	twitch	stitch	2.0
453.35	4.91	O-P-	1	1.053	snows	pouch	clam	n/a
458.26	4.91	O-P-	1	0.785	knock	burn	grab	n/a
463.17	4.91	O+P+	1	0.983	snail	mask	frail	1.0
468.08	4.91	O-P+	0	1.258	male	mean	queen	n/a
472.99	4.91	O-P-	1	0.744	coach	tooth	rank	n/a
481.9	4.91	control	1	0.729	/ /	\ /	\ \	n/a
486.81	4.91	control	1	1.012	\ /	\ \	\ \	2.0
491.72	4.91	control	1	0.993	/ \	\ \	/ /	n/a
496.63	4.91	control	1	0.837	\ \	\ /	\ \	1.0
501.54	4.91	control	1	0.918	/ \	/ /	/ /	2.0
506.45	4.91	control	1	1.204	\ \	/ \	\ /	n/a
511.36	4.91	control	1	0.932	/ /	/ \	/ /	1.0
516.27	4.91	control	1	1.155	\ /	/ /	\ \	n/a
521.18	4.91	control	1	1.031	\ \	/ \	/ \	2.0
526.09	4.91	control	0	1.063	/ \	\ \	/ \	1.0
