onset	duration	trial_type	accuracy	response_time	stimA	stimB	stimC	match_posit
322.6	4.91	O-P-	1	0.774	climb	spit	scar	n/a
327.51	4.91	O-P-	1	0.855	boost	woke	dutch	n/a
332.42	4.91	O+P+	1	1.173	gland	price	stand	1.0
337.33	4.91	O-P-	1	0.936	burnt	quack	barge	n/a
342.24	4.91	O+P+	1	0.722	dunk	spoof	flunk	1.0
347.15	4.91	O-P+	1	0.892	your	they	more	n/a
352.06	4.91	O-P+	1	1.768	gulp	groom	womb	n/a
356.97	4.91	O+P+	1	0.937	shell	blade	shade	2.0
361.88	4.91	O-P+	0	1.285	flick	fraud	thawed	n/a
366.79	4.91	O-P-	1	0.774	lies	gable	mall	n/a
375.7	4.91	control	1	0.64	\ \	\ /	/ \	n/a
380.61	4.91	control	1	0.695	/ /	\ \	\ /	n/a
385.52	4.91	control	1	0.743	/ \	\ /	\ /	2.0
390.43	4.91	control	1	0.965	\ \	/ \	/ \	2.0
395.34	4.91	control	1	0.693	\ \	/ /	\ /	n/a
400.25	4.91	control	1	0.933	/ \	\ /	/ \	1.0
405.16	4.91	control	1	0.647	\ \	/ \	\ \	1.0
410.07	4.91	control	1	0.689	\ /	/ /	/ /	2.0
414.98	4.91	control	0	0.752	/ \	/ /	\ /	n/a
419.89	4.91	control	1	0.672	\ /	/ /	\ /	1.0
428.8	4.91	O-P+	1	0.681	strewn	deem	swoon	n/a
433.71	4.91	O-P-	1	0.712	shore	maybe	heart	n/a
438.62	4.91	O+P+	1	0.857	pray	bloom	gloom	2.0
443.53	4.91	O-P+	1	0.761	plea	hatch	spree	n/a
448.44	4.91	O+P+	1	0.936	plump	twitch	stitch	2.0
453.35	4.91	O-P-	1	0.755	snows	pouch	clam	n/a
458.26	4.91	O-P-	1	0.984	knock	burn	grab	n/a
463.17	4.91	O+P+	1	0.913	snail	mask	frail	1.0
468.08	4.91	O-P+	1	1.343	male	mean	queen	n/a
472.99	4.91	O-P-	1	0.682	coach	tooth	rank	n/a
481.9	4.91	control	1	0.643	/ /	\ /	\ \	n/a
486.81	4.91	control	1	0.767	\ /	\ \	\ \	2.0
491.72	4.91	control	1	0.608	/ \	\ \	/ /	n/a
496.63	4.91	control	1	0.651	\ \	\ /	\ \	1.0
501.54	4.91	control	1	0.683	/ \	/ /	/ /	2.0
506.45	4.91	control	1	0.656	\ \	/ \	\ /	n/a
511.36	4.91	control	1	0.786	/ /	/ \	/ /	1.0
516.27	4.91	control	1	0.731	\ /	/ /	\ \	n/a
521.18	4.91	control	1	0.688	\ \	/ \	/ \	2.0
526.09	4.91	control	0	0.577	/ \	\ \	/ \	1.0
